Filename: /Users/nkrell/Box Sync/Kenya/rem-sense/S1A_IW_GRDH_1SDV_20170126T154808_20170126T154833_015004_018819_7091_Cal_TC.data/Sigma0_VV_TC_db												
ROI: mrc_ranch_house [Red] 195 points												
Basic Stats	       Min	     Max	     Mean	   Stdev								
     Band 1	-20.208261	6.025762	-8.866403	5.289712				ROI	Min	Max	Mean	Stdev
Histogram  	        DN	   Npts	  Total	 Percent	 Acc Pct			mrc_ranch_house	-20.208261	6.025762	-8.866403	5.289712
           	-14.780329	0	1	0	1.5873							
           	-14.75811	0	1	0	1.5873							
           	-14.735891	0	1	0	1.5873							
           	-14.713672	0	1	0	1.5873							
           	-14.691454	0	1	0	1.5873							
           	-14.669235	0	1	0	1.5873							
           	-14.647016	0	1	0	1.5873							
           	-14.624797	0	1	0	1.5873							
           	-14.602578	0	1	0	1.5873							
           	-14.580359	0	1	0	1.5873							
           	-14.55814	0	1	0	1.5873							
           	-14.535921	1	2	1.5873	3.1746							
           	-14.513702	0	2	0	3.1746							
           	-14.491483	0	2	0	3.1746							
           	-14.469264	0	2	0	3.1746							
           	-14.447045	0	2	0	3.1746							
           	-14.424826	0	2	0	3.1746							
           	-14.402607	0	2	0	3.1746							
           	-14.380388	0	2	0	3.1746							
           	-14.358169	0	2	0	3.1746							
           	-14.33595	0	2	0	3.1746							
           	-14.313732	0	2	0	3.1746							
           	-14.291513	0	2	0	3.1746							
           	-14.269294	0	2	0	3.1746							
           	-14.247075	0	2	0	3.1746							
           	-14.224856	1	3	1.5873	4.7619							
           	-14.202637	0	3	0	4.7619							
           	-14.180418	0	3	0	4.7619							
           	-14.158199	0	3	0	4.7619							
           	-14.13598	0	3	0	4.7619							
           	-14.113761	0	3	0	4.7619							
           	-14.091542	0	3	0	4.7619							
           	-14.069323	0	3	0	4.7619							
           	-14.047104	0	3	0	4.7619							
           	-14.024885	0	3	0	4.7619							
           	-14.002666	1	4	1.5873	6.3492							
           	-13.980447	0	4	0	6.3492							
           	-13.958229	0	4	0	6.3492							
           	-13.93601	0	4	0	6.3492							
           	-13.913791	1	5	1.5873	7.9365							
           	-13.891572	0	5	0	7.9365							
           	-13.869353	0	5	0	7.9365							
           	-13.847134	0	5	0	7.9365							
           	-13.824915	0	5	0	7.9365							
           	-13.802696	0	5	0	7.9365							
           	-13.780477	0	5	0	7.9365							
           	-13.758258	1	6	1.5873	9.5238							
           	-13.736039	1	7	1.5873	11.1111							
           	-13.71382	0	7	0	11.1111							
           	-13.691601	0	7	0	11.1111							
           	-13.669382	0	7	0	11.1111							
           	-13.647163	0	7	0	11.1111							
           	-13.624944	0	7	0	11.1111							
           	-13.602725	0	7	0	11.1111							
           	-13.580507	0	7	0	11.1111							
           	-13.558288	0	7	0	11.1111							
           	-13.536069	0	7	0	11.1111							
           	-13.51385	0	7	0	11.1111							
           	-13.491631	0	7	0	11.1111							
           	-13.469412	0	7	0	11.1111							
           	-13.447193	0	7	0	11.1111							
           	-13.424974	0	7	0	11.1111							
           	-13.402755	0	7	0	11.1111							
           	-13.380536	0	7	0	11.1111							
           	-13.358317	0	7	0	11.1111							
           	-13.336098	1	8	1.5873	12.6984							
           	-13.313879	0	8	0	12.6984							
           	-13.29166	0	8	0	12.6984							
           	-13.269441	1	9	1.5873	14.2857							
           	-13.247222	0	9	0	14.2857							
           	-13.225004	0	9	0	14.2857							
           	-13.202785	0	9	0	14.2857							
           	-13.180566	0	9	0	14.2857							
           	-13.158347	0	9	0	14.2857							
           	-13.136128	0	9	0	14.2857							
           	-13.113909	0	9	0	14.2857							
           	-13.09169	0	9	0	14.2857							
           	-13.069471	1	10	1.5873	15.873							
           	-13.047252	0	10	0	15.873							
           	-13.025033	0	10	0	15.873							
           	-13.002814	0	10	0	15.873							
           	-12.980595	0	10	0	15.873							
           	-12.958376	1	11	1.5873	17.4603							
           	-12.936157	2	13	3.1746	20.6349							
           	-12.913938	0	13	0	20.6349							
           	-12.891719	0	13	0	20.6349							
           	-12.8695	0	13	0	20.6349							
           	-12.847282	0	13	0	20.6349							
           	-12.825063	0	13	0	20.6349							
           	-12.802844	1	14	1.5873	22.2222							
           	-12.780625	0	14	0	22.2222							
           	-12.758406	0	14	0	22.2222							
           	-12.736187	1	15	1.5873	23.8095							
           	-12.713968	1	16	1.5873	25.3968							
           	-12.691749	1	17	1.5873	26.9841							
           	-12.66953	0	17	0	26.9841							
           	-12.647311	0	17	0	26.9841							
           	-12.625092	0	17	0	26.9841							
           	-12.602873	1	18	1.5873	28.5714							
           	-12.580654	0	18	0	28.5714							
           	-12.558435	0	18	0	28.5714							
           	-12.536216	1	19	1.5873	30.1587							
           	-12.513997	0	19	0	30.1587							
           	-12.491778	0	19	0	30.1587							
           	-12.46956	0	19	0	30.1587							
           	-12.447341	1	20	1.5873	31.746							
           	-12.425122	1	21	1.5873	33.3333							
           	-12.402903	0	21	0	33.3333							
           	-12.380684	1	22	1.5873	34.9206							
           	-12.358465	1	23	1.5873	36.5079							
           	-12.336246	0	23	0	36.5079							
           	-12.314027	0	23	0	36.5079							
           	-12.291808	0	23	0	36.5079							
           	-12.269589	0	23	0	36.5079							
           	-12.24737	1	24	1.5873	38.0952							
           	-12.225151	0	24	0	38.0952							
           	-12.202932	0	24	0	38.0952							
           	-12.180713	0	24	0	38.0952							
           	-12.158494	0	24	0	38.0952							
           	-12.136275	2	26	3.1746	41.2698							
           	-12.114057	2	28	3.1746	44.4444							
           	-12.091838	0	28	0	44.4444							
           	-12.069619	1	29	1.5873	46.0317							
           	-12.0474	0	29	0	46.0317							
           	-12.025181	0	29	0	46.0317							
           	-12.002962	0	29	0	46.0317							
           	-11.980743	0	29	0	46.0317							
           	-11.958524	0	29	0	46.0317							
           	-11.936305	0	29	0	46.0317							
           	-11.914086	0	29	0	46.0317							
           	-11.891867	1	30	1.5873	47.619							
           	-11.869648	0	30	0	47.619							
           	-11.847429	0	30	0	47.619							
           	-11.82521	0	30	0	47.619							
           	-11.802991	1	31	1.5873	49.2063							
           	-11.780772	0	31	0	49.2063							
           	-11.758553	0	31	0	49.2063							
           	-11.736335	2	33	3.1746	52.381							
           	-11.714116	0	33	0	52.381							
           	-11.691897	1	34	1.5873	53.9683							
           	-11.669678	1	35	1.5873	55.5556							
           	-11.647459	1	36	1.5873	57.1429							
           	-11.62524	2	38	3.1746	60.3175							
           	-11.603021	0	38	0	60.3175							
           	-11.580802	0	38	0	60.3175							
           	-11.558583	1	39	1.5873	61.9048							
           	-11.536364	1	40	1.5873	63.4921							
           	-11.514145	0	40	0	63.4921							
           	-11.491926	0	40	0	63.4921							
           	-11.469707	0	40	0	63.4921							
           	-11.447488	1	41	1.5873	65.0794							
           	-11.425269	0	41	0	65.0794							
           	-11.40305	0	41	0	65.0794							
           	-11.380831	0	41	0	65.0794							
           	-11.358613	1	42	1.5873	66.6667							
           	-11.336394	0	42	0	66.6667							
           	-11.314175	1	43	1.5873	68.254							
           	-11.291956	1	44	1.5873	69.8413							
           	-11.269737	0	44	0	69.8413							
           	-11.247518	2	46	3.1746	73.0159							
           	-11.225299	1	47	1.5873	74.6032							
           	-11.20308	0	47	0	74.6032							
           	-11.180861	0	47	0	74.6032							
           	-11.158642	1	48	1.5873	76.1905							
           	-11.136423	2	50	3.1746	79.3651							
           	-11.114204	0	50	0	79.3651							
           	-11.091985	0	50	0	79.3651							
           	-11.069766	0	50	0	79.3651							
           	-11.047547	0	50	0	79.3651							
           	-11.025328	1	51	1.5873	80.9524							
           	-11.00311	0	51	0	80.9524							
           	-10.980891	1	52	1.5873	82.5397							
           	-10.958672	0	52	0	82.5397							
           	-10.936453	0	52	0	82.5397							
           	-10.914234	2	54	3.1746	85.7143							
           	-10.892015	0	54	0	85.7143							
           	-10.869796	0	54	0	85.7143							
           	-10.847577	0	54	0	85.7143							
           	-10.825358	0	54	0	85.7143							
           	-10.803139	0	54	0	85.7143							
           	-10.78092	0	54	0	85.7143							
           	-10.758701	1	55	1.5873	87.3016							
           	-10.736482	0	55	0	87.3016							
           	-10.714263	0	55	0	87.3016							
           	-10.692044	1	56	1.5873	88.8889							
           	-10.669825	0	56	0	88.8889							
           	-10.647606	0	56	0	88.8889							
           	-10.625388	1	57	1.5873	90.4762							
           	-10.603169	1	58	1.5873	92.0635							
           	-10.58095	0	58	0	92.0635							
           	-10.558731	1	59	1.5873	93.6508							
           	-10.536512	0	59	0	93.6508							
           	-10.514293	0	59	0	93.6508							
           	-10.492074	0	59	0	93.6508							
           	-10.469855	0	59	0	93.6508							
           	-10.447636	0	59	0	93.6508							
           	-10.425417	0	59	0	93.6508							
           	-10.403198	0	59	0	93.6508							
           	-10.380979	0	59	0	93.6508							
           	-10.35876	0	59	0	93.6508							
           	-10.336541	0	59	0	93.6508							
           	-10.314322	1	60	1.5873	95.2381							
           	-10.292103	0	60	0	95.2381							
           	-10.269885	0	60	0	95.2381							
           	-10.247666	0	60	0	95.2381							
           	-10.225447	0	60	0	95.2381							
           	-10.203228	0	60	0	95.2381							
           	-10.181009	0	60	0	95.2381							
           	-10.15879	0	60	0	95.2381							
           	-10.136571	1	61	1.5873	96.8254							
           	-10.114352	0	61	0	96.8254							
           	-10.092133	0	61	0	96.8254							
           	-10.069914	0	61	0	96.8254							
           	-10.047695	0	61	0	96.8254							
           	-10.025476	0	61	0	96.8254							
           	-10.003257	0	61	0	96.8254							
           	-9.981038	0	61	0	96.8254							
           	-9.958819	0	61	0	96.8254							
           	-9.9366	0	61	0	96.8254							
           	-9.914381	0	61	0	96.8254							
           	-9.892163	0	61	0	96.8254							
           	-9.869944	0	61	0	96.8254							
           	-9.847725	0	61	0	96.8254							
           	-9.825506	0	61	0	96.8254							
           	-9.803287	0	61	0	96.8254							
           	-9.781068	0	61	0	96.8254							
           	-9.758849	0	61	0	96.8254							
           	-9.73663	0	61	0	96.8254							
           	-9.714411	0	61	0	96.8254							
           	-9.692192	0	61	0	96.8254							
           	-9.669973	0	61	0	96.8254							
           	-9.647754	0	61	0	96.8254							
           	-9.625535	1	62	1.5873	98.4127							
           	-9.603316	1	63	1.5873	100							
Stats for ROI: gitaraga [Coral] 23 points												
Basic Stats	       Min	      Max	      Mean	   Stdev								
     Band 1	-17.037708	-7.495215	-10.886802	2.561877								
Histogram  	        DN	   Npts	  Total	 Percent	 Acc Pct							
Band 1     	-17.037708	1	1	4.3478	4.3478							
Bin=0.03742	-17.000287	0	1	0	4.3478							
           	-16.962865	0	1	0	4.3478							
           	-16.925444	0	1	0	4.3478							
           	-16.888022	0	1	0	4.3478							
           	-16.850601	0	1	0	4.3478							
           	-16.813179	0	1	0	4.3478							
           	-16.775757	0	1	0	4.3478							
           	-16.738336	0	1	0	4.3478							
           	-16.700914	0	1	0	4.3478							
           	-16.663493	0	1	0	4.3478							
           	-16.626071	0	1	0	4.3478							
           	-16.58865	0	1	0	4.3478							
           	-16.551228	0	1	0	4.3478							
           	-16.513807	0	1	0	4.3478							
           	-16.476385	0	1	0	4.3478							
           	-16.438964	0	1	0	4.3478							
           	-16.401542	0	1	0	4.3478							
           	-16.364121	0	1	0	4.3478							
           	-16.326699	0	1	0	4.3478							
           	-16.289277	0	1	0	4.3478							
           	-16.251856	0	1	0	4.3478							
           	-16.214434	0	1	0	4.3478							
           	-16.177013	0	1	0	4.3478							
           	-16.139591	0	1	0	4.3478							
           	-16.10217	0	1	0	4.3478							
           	-16.064748	0	1	0	4.3478							
           	-16.027327	0	1	0	4.3478							
           	-15.989905	0	1	0	4.3478							
           	-15.952484	0	1	0	4.3478							
           	-15.915062	0	1	0	4.3478							
           	-15.877641	0	1	0	4.3478							
           	-15.840219	0	1	0	4.3478							
           	-15.802797	0	1	0	4.3478							
           	-15.765376	0	1	0	4.3478							
           	-15.727954	0	1	0	4.3478							
           	-15.690533	0	1	0	4.3478							
           	-15.653111	0	1	0	4.3478							
           	-15.61569	0	1	0	4.3478							
           	-15.578268	0	1	0	4.3478							
           	-15.540847	0	1	0	4.3478							
           	-15.503425	0	1	0	4.3478							
           	-15.466004	0	1	0	4.3478							
           	-15.428582	0	1	0	4.3478							
           	-15.39116	0	1	0	4.3478							
           	-15.353739	0	1	0	4.3478							
           	-15.316317	0	1	0	4.3478							
           	-15.278896	0	1	0	4.3478							
           	-15.241474	0	1	0	4.3478							
           	-15.204053	0	1	0	4.3478							
           	-15.166631	0	1	0	4.3478							
           	-15.12921	0	1	0	4.3478							
           	-15.091788	0	1	0	4.3478							
           	-15.054367	2	3	8.6957	13.0435							
           	-15.016945	0	3	0	13.0435							
           	-14.979524	0	3	0	13.0435							
           	-14.942102	0	3	0	13.0435							
           	-14.90468	0	3	0	13.0435							
           	-14.867259	0	3	0	13.0435							
           	-14.829837	0	3	0	13.0435							
           	-14.792416	0	3	0	13.0435							
           	-14.754994	0	3	0	13.0435							
           	-14.717573	0	3	0	13.0435							
           	-14.680151	0	3	0	13.0435							
           	-14.64273	0	3	0	13.0435							
           	-14.605308	0	3	0	13.0435							
           	-14.567887	0	3	0	13.0435							
           	-14.530465	0	3	0	13.0435							
           	-14.493044	0	3	0	13.0435							
           	-14.455622	0	3	0	13.0435							
           	-14.4182	0	3	0	13.0435							
           	-14.380779	0	3	0	13.0435							
           	-14.343357	0	3	0	13.0435							
           	-14.305936	0	3	0	13.0435							
           	-14.268514	0	3	0	13.0435							
           	-14.231093	0	3	0	13.0435							
           	-14.193671	0	3	0	13.0435							
           	-14.15625	0	3	0	13.0435							
           	-14.118828	0	3	0	13.0435							
           	-14.081407	0	3	0	13.0435							
           	-14.043985	0	3	0	13.0435							
           	-14.006563	0	3	0	13.0435							
           	-13.969142	0	3	0	13.0435							
           	-13.93172	0	3	0	13.0435							
           	-13.894299	0	3	0	13.0435							
           	-13.856877	0	3	0	13.0435							
           	-13.819456	1	4	4.3478	17.3913							
           	-13.782034	0	4	0	17.3913							
           	-13.744613	0	4	0	17.3913							
           	-13.707191	0	4	0	17.3913							
           	-13.66977	0	4	0	17.3913							
           	-13.632348	0	4	0	17.3913							
           	-13.594927	0	4	0	17.3913							
           	-13.557505	0	4	0	17.3913							
           	-13.520083	0	4	0	17.3913							
           	-13.482662	0	4	0	17.3913							
           	-13.44524	0	4	0	17.3913							
           	-13.407819	0	4	0	17.3913							
           	-13.370397	0	4	0	17.3913							
           	-13.332976	0	4	0	17.3913							
           	-13.295554	0	4	0	17.3913							
           	-13.258133	0	4	0	17.3913							
           	-13.220711	0	4	0	17.3913							
           	-13.18329	0	4	0	17.3913							
           	-13.145868	0	4	0	17.3913							
           	-13.108447	0	4	0	17.3913							
           	-13.071025	0	4	0	17.3913							
           	-13.033603	0	4	0	17.3913							
           	-12.996182	0	4	0	17.3913							
           	-12.95876	0	4	0	17.3913							
           	-12.921339	0	4	0	17.3913							
           	-12.883917	0	4	0	17.3913							
           	-12.846496	0	4	0	17.3913							
           	-12.809074	0	4	0	17.3913							
           	-12.771653	0	4	0	17.3913							
           	-12.734231	0	4	0	17.3913							
           	-12.69681	0	4	0	17.3913							
           	-12.659388	0	4	0	17.3913							
           	-12.621966	0	4	0	17.3913							
           	-12.584545	0	4	0	17.3913							
           	-12.547123	0	4	0	17.3913							
           	-12.509702	0	4	0	17.3913							
           	-12.47228	0	4	0	17.3913							
           	-12.434859	0	4	0	17.3913							
           	-12.397437	0	4	0	17.3913							
           	-12.360016	0	4	0	17.3913							
           	-12.322594	0	4	0	17.3913							
           	-12.285173	0	4	0	17.3913							
           	-12.247751	0	4	0	17.3913							
           	-12.21033	0	4	0	17.3913							
           	-12.172908	0	4	0	17.3913							
           	-12.135486	0	4	0	17.3913							
           	-12.098065	1	5	4.3478	21.7391							
           	-12.060643	0	5	0	21.7391							
           	-12.023222	0	5	0	21.7391							
           	-11.9858	0	5	0	21.7391							
           	-11.948379	0	5	0	21.7391							
           	-11.910957	1	6	4.3478	26.087							
           	-11.873536	0	6	0	26.087							
           	-11.836114	0	6	0	26.087							
           	-11.798693	0	6	0	26.087							
           	-11.761271	1	7	4.3478	30.4348							
           	-11.72385	2	9	8.6957	39.1304							
           	-11.686428	1	10	4.3478	43.4783							
           	-11.649006	0	10	0	43.4783							
           	-11.611585	0	10	0	43.4783							
           	-11.574163	0	10	0	43.4783							
           	-11.536742	0	10	0	43.4783							
           	-11.49932	1	11	4.3478	47.8261							
           	-11.461899	0	11	0	47.8261							
           	-11.424477	0	11	0	47.8261							
           	-11.387056	0	11	0	47.8261							
           	-11.349634	0	11	0	47.8261							
           	-11.312213	0	11	0	47.8261							
           	-11.274791	0	11	0	47.8261							
           	-11.237369	0	11	0	47.8261							
           	-11.199948	0	11	0	47.8261							
           	-11.162526	0	11	0	47.8261							
           	-11.125105	0	11	0	47.8261							
           	-11.087683	0	11	0	47.8261							
           	-11.050262	0	11	0	47.8261							
           	-11.01284	0	11	0	47.8261							
           	-10.975419	1	12	4.3478	52.1739							
           	-10.937997	0	12	0	52.1739							
           	-10.900576	0	12	0	52.1739							
           	-10.863154	0	12	0	52.1739							
           	-10.825733	0	12	0	52.1739							
           	-10.788311	0	12	0	52.1739							
           	-10.750889	0	12	0	52.1739							
           	-10.713468	0	12	0	52.1739							
           	-10.676046	0	12	0	52.1739							
           	-10.638625	0	12	0	52.1739							
           	-10.601203	0	12	0	52.1739							
           	-10.563782	0	12	0	52.1739							
           	-10.52636	0	12	0	52.1739							
           	-10.488939	0	12	0	52.1739							
           	-10.451517	0	12	0	52.1739							
           	-10.414096	0	12	0	52.1739							
           	-10.376674	0	12	0	52.1739							
           	-10.339253	1	13	4.3478	56.5217							
           	-10.301831	0	13	0	56.5217							
           	-10.264409	0	13	0	56.5217							
           	-10.226988	0	13	0	56.5217							
           	-10.189566	0	13	0	56.5217							
           	-10.152145	0	13	0	56.5217							
           	-10.114723	1	14	4.3478	60.8696							
           	-10.077302	0	14	0	60.8696							
           	-10.03988	0	14	0	60.8696							
           	-10.002459	0	14	0	60.8696							
           	-9.965037	0	14	0	60.8696							
           	-9.927616	0	14	0	60.8696							
           	-9.890194	0	14	0	60.8696							
           	-9.852772	0	14	0	60.8696							
           	-9.815351	0	14	0	60.8696							
           	-9.777929	0	14	0	60.8696							
           	-9.740508	0	14	0	60.8696							
           	-9.703086	0	14	0	60.8696							
           	-9.665665	0	14	0	60.8696							
           	-9.628243	0	14	0	60.8696							
           	-9.590822	0	14	0	60.8696							
           	-9.5534	0	14	0	60.8696							
           	-9.515979	0	14	0	60.8696							
           	-9.478557	0	14	0	60.8696							
           	-9.441136	0	14	0	60.8696							
           	-9.403714	0	14	0	60.8696							
           	-9.366292	0	14	0	60.8696							
           	-9.328871	0	14	0	60.8696							
           	-9.291449	0	14	0	60.8696							
           	-9.254028	0	14	0	60.8696							
           	-9.216606	0	14	0	60.8696							
           	-9.179185	1	15	4.3478	65.2174							
           	-9.141763	1	16	4.3478	69.5652							
           	-9.104342	0	16	0	69.5652							
           	-9.06692	0	16	0	69.5652							
           	-9.029499	0	16	0	69.5652							
           	-8.992077	0	16	0	69.5652							
           	-8.954656	0	16	0	69.5652							
           	-8.917234	0	16	0	69.5652							
           	-8.879812	0	16	0	69.5652							
           	-8.842391	0	16	0	69.5652							
           	-8.804969	0	16	0	69.5652							
           	-8.767548	0	16	0	69.5652							
           	-8.730126	1	17	4.3478	73.913							
           	-8.692705	0	17	0	73.913							
           	-8.655283	0	17	0	73.913							
           	-8.617862	1	18	4.3478	78.2609							
           	-8.58044	0	18	0	78.2609							
           	-8.543019	0	18	0	78.2609							
           	-8.505597	1	19	4.3478	82.6087							
           	-8.468175	1	20	4.3478	86.9565							
           	-8.430754	0	20	0	86.9565							
           	-8.393332	0	20	0	86.9565							
           	-8.355911	0	20	0	86.9565							
           	-8.318489	0	20	0	86.9565							
           	-8.281068	0	20	0	86.9565							
           	-8.243646	0	20	0	86.9565							
           	-8.206225	0	20	0	86.9565							
           	-8.168803	0	20	0	86.9565							
           	-8.131382	0	20	0	86.9565							
           	-8.09396	0	20	0	86.9565							
           	-8.056539	0	20	0	86.9565							
           	-8.019117	0	20	0	86.9565							
           	-7.981695	1	21	4.3478	91.3043							
           	-7.944274	0	21	0	91.3043							
           	-7.906852	0	21	0	91.3043							
           	-7.869431	1	22	4.3478	95.6522							
           	-7.832009	0	22	0	95.6522							
           	-7.794588	0	22	0	95.6522							
           	-7.757166	0	22	0	95.6522							
           	-7.719745	0	22	0	95.6522							
           	-7.682323	0	22	0	95.6522							
           	-7.644902	0	22	0	95.6522							
           	-7.60748	0	22	0	95.6522							
           	-7.570058	0	22	0	95.6522							
           	-7.532637	1	23	4.3478	100							
Stats for ROI: wiumiririe [Coral] 12 points												
Basic Stats	      Min	      Max	     Mean	   Stdev								
     Band 1	-9.578024	-6.225223	-7.688715	1.059796								
Histogram  	       DN	   Npts	  Total	 Percent	 Acc Pct							
Band 1     	-9.578024	1	1	8.3333	8.3333							
Bin=0.01314	-9.564876	0	1	0	8.3333							
           	-9.551727	0	1	0	8.3333							
           	-9.538579	0	1	0	8.3333							
           	-9.525431	0	1	0	8.3333							
           	-9.512283	0	1	0	8.3333							
           	-9.499134	0	1	0	8.3333							
           	-9.485986	0	1	0	8.3333							
           	-9.472838	0	1	0	8.3333							
           	-9.45969	0	1	0	8.3333							
           	-9.446542	0	1	0	8.3333							
           	-9.433393	0	1	0	8.3333							
           	-9.420245	0	1	0	8.3333							
           	-9.407097	0	1	0	8.3333							
           	-9.393949	0	1	0	8.3333							
           	-9.3808	0	1	0	8.3333							
           	-9.367652	0	1	0	8.3333							
           	-9.354504	0	1	0	8.3333							
           	-9.341356	0	1	0	8.3333							
           	-9.328207	0	1	0	8.3333							
           	-9.315059	0	1	0	8.3333							
           	-9.301911	0	1	0	8.3333							
           	-9.288763	0	1	0	8.3333							
           	-9.275614	0	1	0	8.3333							
           	-9.262466	0	1	0	8.3333							
           	-9.249318	0	1	0	8.3333							
           	-9.23617	0	1	0	8.3333							
           	-9.223021	0	1	0	8.3333							
           	-9.209873	0	1	0	8.3333							
           	-9.196725	0	1	0	8.3333							
           	-9.183577	0	1	0	8.3333							
           	-9.170428	0	1	0	8.3333							
           	-9.15728	0	1	0	8.3333							
           	-9.144132	0	1	0	8.3333							
           	-9.130984	0	1	0	8.3333							
           	-9.117835	0	1	0	8.3333							
           	-9.104687	0	1	0	8.3333							
           	-9.091539	0	1	0	8.3333							
           	-9.078391	0	1	0	8.3333							
           	-9.065243	0	1	0	8.3333							
           	-9.052094	0	1	0	8.3333							
           	-9.038946	0	1	0	8.3333							
           	-9.025798	0	1	0	8.3333							
           	-9.01265	1	2	8.3333	16.6667							
           	-8.999501	0	2	0	16.6667							
           	-8.986353	0	2	0	16.6667							
           	-8.973205	0	2	0	16.6667							
           	-8.960057	0	2	0	16.6667							
           	-8.946908	0	2	0	16.6667							
           	-8.93376	0	2	0	16.6667							
           	-8.920612	0	2	0	16.6667							
           	-8.907464	0	2	0	16.6667							
           	-8.894315	0	2	0	16.6667							
           	-8.881167	0	2	0	16.6667							
           	-8.868019	0	2	0	16.6667							
           	-8.854871	0	2	0	16.6667							
           	-8.841722	0	2	0	16.6667							
           	-8.828574	0	2	0	16.6667							
           	-8.815426	0	2	0	16.6667							
           	-8.802278	0	2	0	16.6667							
           	-8.789129	0	2	0	16.6667							
           	-8.775981	0	2	0	16.6667							
           	-8.762833	0	2	0	16.6667							
           	-8.749685	0	2	0	16.6667							
           	-8.736537	0	2	0	16.6667							
           	-8.723388	0	2	0	16.6667							
           	-8.71024	0	2	0	16.6667							
           	-8.697092	0	2	0	16.6667							
           	-8.683944	0	2	0	16.6667							
           	-8.670795	0	2	0	16.6667							
           	-8.657647	0	2	0	16.6667							
           	-8.644499	0	2	0	16.6667							
           	-8.631351	0	2	0	16.6667							
           	-8.618202	0	2	0	16.6667							
           	-8.605054	0	2	0	16.6667							
           	-8.591906	0	2	0	16.6667							
           	-8.578758	0	2	0	16.6667							
           	-8.565609	0	2	0	16.6667							
           	-8.552461	0	2	0	16.6667							
           	-8.539313	0	2	0	16.6667							
           	-8.526165	0	2	0	16.6667							
           	-8.513016	0	2	0	16.6667							
           	-8.499868	0	2	0	16.6667							
           	-8.48672	0	2	0	16.6667							
           	-8.473572	0	2	0	16.6667							
           	-8.460423	0	2	0	16.6667							
           	-8.447275	0	2	0	16.6667							
           	-8.434127	0	2	0	16.6667							
           	-8.420979	0	2	0	16.6667							
           	-8.407831	0	2	0	16.6667							
           	-8.394682	1	3	8.3333	25							
           	-8.381534	0	3	0	25							
           	-8.368386	0	3	0	25							
           	-8.355238	0	3	0	25							
           	-8.342089	0	3	0	25							
           	-8.328941	0	3	0	25							
           	-8.315793	0	3	0	25							
           	-8.302645	0	3	0	25							
           	-8.289496	0	3	0	25							
           	-8.276348	0	3	0	25							
           	-8.2632	0	3	0	25							
           	-8.250052	0	3	0	25							
           	-8.236903	0	3	0	25							
           	-8.223755	0	3	0	25							
           	-8.210607	0	3	0	25							
           	-8.197459	0	3	0	25							
           	-8.18431	0	3	0	25							
           	-8.171162	0	3	0	25							
           	-8.158014	0	3	0	25							
           	-8.144866	0	3	0	25							
           	-8.131717	0	3	0	25							
           	-8.118569	1	4	8.3333	33.3333							
           	-8.105421	0	4	0	33.3333							
           	-8.092273	1	5	8.3333	41.6667							
           	-8.079124	0	5	0	41.6667							
           	-8.065976	0	5	0	41.6667							
           	-8.052828	0	5	0	41.6667							
           	-8.03968	1	6	8.3333	50							
           	-8.026532	0	6	0	50							
           	-8.013383	0	6	0	50							
           	-8.000235	0	6	0	50							
           	-7.987087	0	6	0	50							
           	-7.973939	0	6	0	50							
           	-7.96079	0	6	0	50							
           	-7.947642	0	6	0	50							
           	-7.934494	0	6	0	50							
           	-7.921346	1	7	8.3333	58.3333							
           	-7.908197	0	7	0	58.3333							
           	-7.895049	0	7	0	58.3333							
           	-7.881901	0	7	0	58.3333							
           	-7.868753	0	7	0	58.3333							
           	-7.855604	0	7	0	58.3333							
           	-7.842456	0	7	0	58.3333							
           	-7.829308	0	7	0	58.3333							
           	-7.81616	0	7	0	58.3333							
           	-7.803011	0	7	0	58.3333							
           	-7.789863	0	7	0	58.3333							
           	-7.776715	0	7	0	58.3333							
           	-7.763567	0	7	0	58.3333							
           	-7.750418	0	7	0	58.3333							
           	-7.73727	0	7	0	58.3333							
           	-7.724122	0	7	0	58.3333							
           	-7.710974	0	7	0	58.3333							
           	-7.697826	0	7	0	58.3333							
           	-7.684677	0	7	0	58.3333							
           	-7.671529	0	7	0	58.3333							
           	-7.658381	0	7	0	58.3333							
           	-7.645233	0	7	0	58.3333							
           	-7.632084	0	7	0	58.3333							
           	-7.618936	0	7	0	58.3333							
           	-7.605788	0	7	0	58.3333							
           	-7.59264	0	7	0	58.3333							
           	-7.579491	0	7	0	58.3333							
           	-7.566343	0	7	0	58.3333							
           	-7.553195	0	7	0	58.3333							
           	-7.540047	0	7	0	58.3333							
           	-7.526898	0	7	0	58.3333							
           	-7.51375	0	7	0	58.3333							
           	-7.500602	0	7	0	58.3333							
           	-7.487454	0	7	0	58.3333							
           	-7.474305	0	7	0	58.3333							
           	-7.461157	0	7	0	58.3333							
           	-7.448009	0	7	0	58.3333							
           	-7.434861	0	7	0	58.3333							
           	-7.421712	0	7	0	58.3333							
           	-7.408564	0	7	0	58.3333							
           	-7.395416	0	7	0	58.3333							
           	-7.382268	0	7	0	58.3333							
           	-7.36912	0	7	0	58.3333							
           	-7.355971	0	7	0	58.3333							
           	-7.342823	0	7	0	58.3333							
           	-7.329675	0	7	0	58.3333							
           	-7.316527	0	7	0	58.3333							
           	-7.303378	0	7	0	58.3333							
           	-7.29023	0	7	0	58.3333							
           	-7.277082	0	7	0	58.3333							
           	-7.263934	0	7	0	58.3333							
           	-7.250785	0	7	0	58.3333							
           	-7.237637	0	7	0	58.3333							
